Package name,Reviewer name,Review,Rating
com.chess,A Google user,fun play learn enjoy chess play father time using app cant person,5
com.chess,Zaheer Abbas,amazing,5
com.chess,Mcpe98,game im honored beat indian,5
com.chess,K Venkata Krishna Rao (Krishna),great chess app,5
com.chess,Joshua Castro,much love app upgrade analysis tool trash infuriating would change something make much worse something simple worked beautifully takes away much joy able analyze games see best moves time easy way convoluted,1
com.chess,Pop Pinkinal,solid chess app bots,5
com.chess,Krishna Moorthy,good,5
com.chess,michael ramlochan,melon husk,1
com.chess,Ligmaeds Eds,quite crip game indeed,5
com.chess,Jamie Reel,best,5
com.chess,GILBERT_JELAI GAR,good,5
com.chess,Aiden Thorpe,nice favourite chess appwebsite,5
com.chess,Henry Stickman,amazing want get better game,5
com.chess,Madison Chou,love game play online friends even learn play side matchs wont move chess piece press hard screen work,5
com.chess,Álvaro Nascimento Vieira,importante ganhar caversan,5
com.chess,Abdullahi yusuf,best chess site ever love get better everyday,5
com.chess,MpoT Pot,game cool,5
com.chess,Luciano,ok,4
com.chess,James Pineapple,tony tiger great,5
com.chess,N Reynolds,playing app almost six months finally uninstalled major connection issues several times ive perfect fast wifi connection lost auto resign would randomly disconnect game playing got bad happening every game incredibly frustrating downloading different option,2
com.chess,Oluwadare Matthews,taken time observe kind discrimation scoring time win either six seven eight rarely nine whenever lose mostly nine opponents dont want start associating regions colour watching closely another observation scoring system poor presumes move preference best whereas chess strategy unlimited app scores great win low didnt follow algorithm chess restrictive,1
com.chess,harshal shelke,best app play chess,5
com.chess,Addio Mekhaiel,pick yousrname picks,1
com.chess,neme sis,phone security platform detects virus app highly recommends uninstall,2
com.chess,Mohamed Elsayed,best chess game ever played,5
com.chess,Adam Martin,great app,5
com.chess,David Jaundrell,confusing app,3
com.chess,OREOLUWA OLUFEMI,good apptry,5
com.chess,Sakthi Esevai,need indian rupees offer,1
com.chess,Eddy Bersaba,guys disabled accout despite fairplay,2
com.chess,Nick Picano,played thousands thousands games get legends tier stupid top bracket promote one thousand one hundred points playing chess nonstop rediculous grind able kind payoff unsubscribing im paying monthly stress,1
com.chess,absv akshay,many gliches computer vs games game eliminating soldiers without even proper game constrains,2
com.chess,maseruka nasser,hv improved alot time app,5
com.chess,Nijad,amazing gamethis game awesome settingmindblowing game,5
com.chess,Murali Krishnan,bugs exists move pawn 4th position opponent killing pawn 3rd position trying submit screenshots able attach image,4
com.chess,Yasin Erfanipour,man love chess play realize amazing game,5
com.chess,mar,good,5
com.chess,Hamza Ali,good,5
com.chess,Abhinav P B,many tutorials limited week free version would loved one free tutorial per day instead week,4
com.chess,SHREY DRUNK BG,good player,5
com.chess,Arsy Syarif Husyaini,nice,5
com.chess,Pavan Shetty,would like request additional features one capability add notes tags archived games two able sort game tags three explorer based games alone instead showing us common moves based different games different players would good also feature check common moves players played games identify playing patterns improve required,5
com.chess,Archie Mission,satisfied,5
com.chess,Dean Haakenson,need improve chat function showing new chat message waiting icon list view players active games,4
com.chess,Ryanato (RAZA9TIXX),superb,5
com.chess,Arkajyoti Pal,amazing multiplayer chess options select chess level new chess expert one thousand ten would recommend,5
com.chess,Divyanshu Raj,best,5
com.chess,Rodolfo Montibon,good,5
com.chess,Azibator Banigo,helped improve game lovely app,5
com.chess,Gowri Naidu,,5
com.chess,Reckless Relic,delightful,5
com.chess,Huzaifa Haq,good app innit,4
com.chess,Reshma,best app playing chess,5
com.chess,adil yousafzai,il,5
com.chess,ZOREN,really love app enjoyable made improved skills chess possible tho could analyze plays everyday without premium could learn mistakes past plays im thankful app made support,5
com.chess,Munna Bagare,beeg aap learning chess like best app,5
com.chess,Gaurav Bhuarya,good game really amazing gamethis game learn op,5
com.chess,Chinmaya Sahoo,nice game,4
com.chess,Haitham Mahdi,app,5
